No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
8094,2014,2,1,5,152,163,59,52,2500,6,1.1,1008.1,-4.6,0,SE,0.4,Changping
8095,2014,2,1,6,152,153,82,61,1800,6,1.3,1008,-4.8,0,NW,0.5,Changping
8096,2014,2,1,7,153,154,88,67,1900,4,1.5,1008.3,-4.4,0,NW,0.5,Changping
8097,2014,2,1,8,160,163,99,66,2000,4,2.1,1008.8,-3.6,0,SSW,0.5,Changping
8098,2014,2,1,9,171,178,92,61,2600,6,2.7,1008.9,-3,0,WSW,0.3,Changping
8099,2014,2,1,10,193,204,93,62,3200,6,3.9,1008.6,-3.4,0,SW,1.2,Changping
8100,2014,2,1,11,178,189,92,58,2500,12,4.8,1007.6,-2.8,0,SSE,1.1,Changping
8101,2014,2,1,12,171,180,85,47,2000,24,5.8,1006.4,-1.8,0,SE,2,Changping
8102,2014,2,1,13,174,182,84,42,1900,35,6,1005.4,-1.4,0,S,2.2,Changping
8103,2014,2,1,14,160,160,75,35,1700,44,5.6,1005,-0.1,0,ESE,1.6,Changping
8104,2014,2,1,15,140,134,67,50,1800,25,5,1004.7,0,0,SE,1.4,Changping
8105,2014,2,1,16,118,99,58,54,1700,13,4.6,1004.5,0.2,0,ESE,1.5,Changping
8106,2014,2,1,17,127,120,57,64,1900,4,4.2,1004.2,0.2,0,E,2.4,Changping
8107,2014,2,1,18,114,112,49,58,1900,5,4,1004.2,0,0,ESE,1.9,Changping
8108,2014,2,1,19,117,109,47,59,2000,4,3.8,1003.8,0.1,0,SSE,1.4,Changping
8109,2014,2,1,20,135,140,51,65,2300,2,3.6,1004,0.3,0,S,1.5,Changping
8110,2014,2,1,21,125,121,49,61,2400,1,3.3,1003.2,0.2,0,SE,1.4,Changping
8111,2014,2,1,22,118,117,47,59,2500,2,3.1,1003.2,0.3,0,ESE,1.4,Changping
8112,2014,2,1,23,130,125,41,56,2400,2,2.8,1003,0.2,0,ESE,1.8,Changping
8113,2014,2,2,0,130,132,37,55,2400,2,2.6,1002.5,0.2,0,ESE,1,Changping
8114,2014,2,2,1,125,119,33,55,2600,2,2.6,1002.6,0.2,0,E,1.5,Changping
8115,2014,2,2,2,124,118,30,54,2500,3,2.1,1002.4,0,0,SW,0.9,Changping
8116,2014,2,2,3,116,119,26,53,2500,2,2.1,1002,0,0,N,1.5,Changping
8117,2014,2,2,4,124,132,26,NA,2500,4,1.5,1002.3,-0.6,0,N,0.7,Changping
8118,2014,2,2,5,137,147,35,58,2600,4,0,1003.1,-1.8,0,NW,0.3,Changping
8119,2014,2,2,6,137,156,32,61,2700,4,-0.6,1003.6,-2.5,0,NW,2,Changping
8120,2014,2,2,7,141,159,28,60,2700,4,5.5,1004.4,-9.9,0,NNE,3.4,Changping
8121,2014,2,2,8,134,154,43,48,2500,22,6.3,1005.6,-13.9,0,NNE,3.2,Changping
8122,2014,2,2,9,47,155,42,19,900,60,7.4,1006.7,-14.8,0,NNW,2.9,Changping
8123,2014,2,2,10,26,139,33,15,900,68,7.6,1006.8,-16.7,0,NNW,2.9,Changping
8124,2014,2,2,11,13,95,26,12,700,74,8.1,1006.3,-17.1,0,NNE,3.1,Changping
8125,2014,2,2,12,10,58,21,10,600,78,8.5,1005.7,-17.6,0,NW,2.8,Changping
8126,2014,2,2,13,14,74,19,10,400,78,8,1005.3,-18.8,0,WNW,4.5,Changping
8127,2014,2,2,14,19,112,16,12,400,80,8,1006,-20.8,0,N,3.4,Changping
8128,2014,2,2,15,12,112,15,12,300,77,6.4,1007.2,-24.3,0,N,2.3,Changping
8129,2014,2,2,16,9,54,29,12,300,74,5,1008.1,-25.4,0,NNW,4.4,Changping
8130,2014,2,2,17,8,40,34,13,400,70,3.9,1009.4,-26.2,0,N,3.5,Changping
8131,2014,2,2,18,8,34,22,11,300,74,3.2,1010.8,-28,0,NNW,2,Changping
8132,2014,2,2,19,8,25,44,15,300,69,2.4,1011.2,-28.6,0,NNE,1.3,Changping
8133,2014,2,2,20,6,19,47,17,300,66,1.7,1011.6,-27.9,0,N,1.5,Changping
8134,2014,2,2,21,11,17,60,20,400,60,1.6,1012.2,-28,0,N,2.3,Changping
8135,2014,2,2,22,13,19,61,22,700,57,1.2,1012.9,-29.6,0,W,1.2,Changping
8136,2014,2,2,23,11,13,24,11,400,70,1.1,1013.6,-31.1,0,NW,1.8,Changping
8137,2014,2,3,0,7,12,19,9,400,73,1,1014.5,-28.5,0,W,3,Changping
8138,2014,2,3,1,8,13,12,7,300,76,0.4,1015.4,-21.9,0,WNW,4.7,Changping
8139,2014,2,3,2,9,28,5,5,300,78,-1.2,1016.6,-18.8,0,NNW,4.1,Changping
8140,2014,2,3,3,6,48,4,4,300,80,-2.4,1017.3,-16.5,0,NNW,5.2,Changping
8141,2014,2,3,4,3,35,17,6,400,76,-3.1,1018.1,-27.7,0,NNW,3.2,Changping
8142,2014,2,3,5,5,6,28,9,300,70,-3.7,1018.6,-29.1,0,NNW,3.6,Changping
8143,2014,2,3,6,3,7,12,6,400,71,-4.9,1019.1,-29.2,0,WNW,2,Changping
8144,2014,2,3,7,4,6,12,11,500,65,-4,1019.8,-30.2,0,W,4.6,Changping
8145,2014,2,3,8,8,12,14,20,600,57,-3,1020,-30.4,0,WNW,5.9,Changping
8146,2014,2,3,9,13,15,11,15,600,62,-2,1019.6,-30.8,0,WNW,5.4,Changping
8147,2014,2,3,10,9,11,11,11,500,65,-1.2,1019.1,-30.2,0,WNW,4.7,Changping
8148,2014,2,3,11,10,19,8,9,400,68,-0.1,1018.3,-30.6,0,W,5.4,Changping
8149,2014,2,3,12,11,31,9,9,400,72,1,1016.9,-31.1,0,W,5.3,Changping
8150,2014,2,3,13,12,42,10,10,400,74,1.3,1016.1,-30.9,0,WNW,6.4,Changping
8151,2014,2,3,14,5,84,4,6,300,80,1.3,1016.2,-30.9,0,W,6,Changping
8152,2014,2,3,15,4,71,4,7,200,77,0.8,1016.4,-31.3,0,WNW,5.2,Changping
8153,2014,2,3,16,9,71,3,8,200,75,0,1016.9,-31.9,0,WNW,5.5,Changping
8154,2014,2,3,17,6,61,3,9,300,74,-1,1018,-31.2,0,NW,3.2,Changping
8155,2014,2,3,18,7,51,2,6,300,76,-1.3,1018.6,-31.5,0,NNW,3.7,Changping
8156,2014,2,3,19,5,55,2,4,300,79,-1.7,1018.7,-31.8,0,NNW,3.8,Changping
8157,2014,2,3,20,10,41,2,4,400,79,-2.5,1018.9,-31.2,0,NNW,2.8,Changping
8158,2014,2,3,21,8,33,3,4,400,76,-2.3,1018.8,-31,0,WNW,3.8,Changping
8159,2014,2,3,22,6,30,2,3,400,76,-2.5,1019.4,-30.1,0,WNW,3.5,Changping
8160,2014,2,3,23,9,23,3,6,500,74,-2.7,1019.9,-31.3,0,WNW,3.9,Changping
8161,2014,2,4,0,5,21,3,3,500,76,-3.3,1020.2,-30.7,0,NW,2.4,Changping
8162,2014,2,4,1,5,18,1,NA,500,78,-3.8,1020.9,-31.1,0,WNW,2.5,Changping
8163,2014,2,4,2,6,17,1,NA,500,77,-4.4,1020.7,-30.5,0,WNW,3.5,Changping
8164,2014,2,4,3,7,17,2,2,500,75,-5,1020.8,-31,0,WNW,4.8,Changping
8165,2014,2,4,4,3,20,6,5,600,71,-5.3,1020.8,-31.3,0,WNW,3.8,Changping
8166,2014,2,4,5,7,20,11,6,600,69,-5.7,1020.6,-31.6,0,W,4.2,Changping
8167,2014,2,4,6,6,15,15,9,600,66,-6.2,1021.4,-31.1,0,NW,3.2,Changping
8168,2014,2,4,7,6,20,17,12,700,62,-6,1022.3,-30.9,0,NW,3.2,Changping
8169,2014,2,4,8,4,22,26,13,800,62,-4.5,1022.8,-30.6,0,WNW,3.6,Changping
8170,2014,2,4,9,11,20,20,12,700,62,-3.4,1022.5,-30.8,0,NW,5.4,Changping
8171,2014,2,4,10,5,11,8,8,600,68,-1.8,1022.1,-30.6,0,NW,3.4,Changping
8172,2014,2,4,11,10,14,8,6,500,71,-0.8,1021.2,-29.8,0,NW,3.8,Changping
8173,2014,2,4,12,6,14,7,5,500,75,0.1,1019.9,-30.4,0,WNW,3.8,Changping
8174,2014,2,4,13,10,6,7,4,400,78,1.4,1018.3,-30.8,0,ESE,2,Changping
8175,2014,2,4,14,5,6,10,4,300,79,1.1,1018.1,-29.6,0,SSE,1.8,Changping
8176,2014,2,4,15,6,11,10,5,300,79,0.6,1017.9,-28.8,0,S,3.3,Changping
8177,2014,2,4,16,9,15,15,11,300,72,-0.5,1017.5,-29.6,0,SW,1.5,Changping
8178,2014,2,4,17,11,18,16,16,400,68,-1.1,1017.7,-29,0,SE,1.3,Changping
8179,2014,2,4,18,17,21,24,23,500,60,-1,1018.5,-26,0,S,1.2,Changping
8180,2014,2,4,19,24,39,21,28,800,51,-1.8,1019.1,-28.5,0,E,1.6,Changping
8181,2014,2,4,20,47,63,35,24,900,53,-3.1,1019.6,-26.9,0,S,0.4,Changping
8182,2014,2,4,21,91,113,60,34,1000,44,-3.4,1019.9,-27.2,0,N,0.9,Changping
8183,2014,2,4,22,57,79,39,28,1000,42,-3.8,1020.2,-26.7,0,N,1.4,Changping
8184,2014,2,4,23,46,64,35,23,1100,46,-3.6,1020.3,-27.3,0,N,1.4,Changping
8185,2014,2,5,0,42,46,23,17,1100,47,-4.6,1019.9,-26,0,NNW,1.2,Changping
8186,2014,2,5,1,44,45,25,18,1100,44,-4.8,1019.7,-26.2,0,N,1.3,Changping
8187,2014,2,5,2,40,44,22,17,1200,43,-5.9,1019.7,-25.3,0,NE,0.4,Changping
8188,2014,2,5,3,38,46,23,18,1000,41,-7.1,1019.6,-25.3,0,N,0.8,Changping
8189,2014,2,5,4,39,45,26,NA,1000,36,-7.9,1019.7,-25,0,NW,1.6,Changping
8190,2014,2,5,5,40,48,30,22,1100,34,-8.8,1019.8,-24.9,0,NNW,0.9,Changping
8191,2014,2,5,6,47,61,42,44,1500,13,-8.4,1020.3,-25.4,0,NNW,1.3,Changping
8192,2014,2,5,7,52,65,50,44,1400,15,-8.2,1020.3,-25.3,0,NW,1.2,Changping
8193,2014,2,5,8,50,64,39,34,1200,21,-6.4,1020.8,-24.7,0,NW,0.7,Changping
8194,2014,2,5,9,57,87,48,42,1600,18,-3.5,1021,-24.5,0,SSW,1.5,Changping
8195,2014,2,5,10,85,110,67,55,2100,12,-2.3,1020.8,-24.1,0,SSE,1.5,Changping
8196,2014,2,5,11,67,80,60,40,1500,29,-0.8,1019.4,-23.6,0,E,1.7,Changping
8197,2014,2,5,12,70,82,59,36,1500,37,-0.3,1018.2,-21.2,0,SE,2.2,Changping
8198,2014,2,5,13,82,103,57,34,1600,47,0.3,1017.3,-17.5,0,SE,2.9,Changping
8199,2014,2,5,14,109,134,65,41,1700,53,0.9,1017.6,-15.2,0,ESE,1.3,Changping
8200,2014,2,5,15,100,129,79,53,1600,40,0.6,1017.3,-14.2,0,ESE,2.8,Changping
8201,2014,2,5,16,104,122,65,53,1400,37,0.2,1017.7,-11.2,0,ESE,2.1,Changping
8202,2014,2,5,17,93,121,55,39,1100,49,-0.2,1018,-10.7,0,ESE,1.8,Changping
8203,2014,2,5,18,105,126,57,40,1100,45,-1.1,1018.5,-11.3,0,NNW,1,Changping
8204,2014,2,5,19,117,138,63,54,1500,29,-1.5,1018.7,-12.2,0,NNE,1.4,Changping
8205,2014,2,5,20,131,145,74,67,1800,17,-2.3,1019,-12.4,0,ENE,1.1,Changping
8206,2014,2,5,21,115,122,54,52,1600,25,-3.3,1019.5,-12.8,0,NNW,1.1,Changping
8207,2014,2,5,22,121,125,54,53,1600,22,-3.9,1019.4,-12.8,0,ENE,0.5,Changping
8208,2014,2,5,23,118,124,47,47,1700,24,-4.2,1019.5,-12.8,0,NNW,1.3,Changping
8209,2014,2,6,0,118,122,44,44,1700,23,-4.9,1019.3,-13,0,NW,1.1,Changping
8210,2014,2,6,1,120,118,46,43,1700,22,-6.2,1019.3,-13.3,0,NW,0.9,Changping
8211,2014,2,6,2,121,121,53,56,2000,11,-6.2,1019.8,-12.9,0,NNW,1.3,Changping
8212,2014,2,6,3,141,140,45,63,3600,8,-6,1020.1,-13.2,0,NW,0.8,Changping
8213,2014,2,6,4,145,135,41,59,3300,5,-5.5,1019.9,-12.5,0,NNW,1.5,Changping
8214,2014,2,6,5,126,114,37,51,2700,9,-4.4,1020.5,-12.3,0,N,0.4,Changping
8215,2014,2,6,6,101,99,41,33,1400,22,-4.7,1020.6,-11.9,0,S,1.5,Changping
8216,2014,2,6,7,103,99,42,41,1700,14,-4.3,1021.6,-11.8,0,NNW,1.2,Changping
8217,2014,2,6,8,118,120,59,55,2100,6,-3.8,1022.1,-11.8,0,WNW,0.9,Changping
8218,2014,2,6,9,121,132,65,58,2400,8,-2.4,1022.3,-11.2,0,SW,1.1,Changping
8219,2014,2,6,10,163,166,84,63,3100,8,-0.9,1021.7,-10.6,0,SW,0.5,Changping
8220,2014,2,6,11,144,150,82,60,2200,15,0.1,1020.7,-11,0,S,1.5,Changping
8221,2014,2,6,12,131,134,77,48,1800,26,0.2,1019.9,-11.8,0,SSW,1.4,Changping
8222,2014,2,6,13,132,125,75,47,1700,36,1.2,1019.3,-12.6,0,SSW,1.1,Changping
8223,2014,2,6,14,129,124,71,46,1600,43,1.4,1019.8,-13.2,0,ENE,1.5,Changping
8224,2014,2,6,15,100,89,63,34,1100,62,0.8,1020.1,-14.1,0,SSE,2,Changping
8225,2014,2,6,16,84,80,61,30,900,67,0.6,1019.9,-13.5,0,E,1.8,Changping
8226,2014,2,6,17,85,83,69,43,1100,54,0.5,1020,-13.6,0,ESE,1.5,Changping
8227,2014,2,6,18,89,95,75,55,1200,39,0.3,1020.2,-13.8,0,E,1.5,Changping
8228,2014,2,6,19,100,104,79,62,1400,32,0.1,1020.5,-13.6,0,E,1.2,Changping
8229,2014,2,6,20,103,112,93,64,1600,27,-0.5,1021.1,-13.1,0,SSE,0.4,Changping
8230,2014,2,6,21,107,114,86,61,1700,28,-0.6,1021.2,-12.9,0,ESE,0.7,Changping
8231,2014,2,6,22,117,122,90,68,1900,23,-1.4,1021.5,-13,0,WSW,0.5,Changping
8232,2014,2,6,23,122,125,97,67,2000,21,-0.4,1021.2,-11.8,0,E,1.4,Changping
8233,2014,2,7,0,136,141,104,75,2500,13,-0.9,1020.8,-7.9,0,ESE,2.1,Changping
8234,2014,2,7,1,144,153,84,78,3000,7,-1.3,1020.7,-6.3,0,ESE,1.8,Changping
8235,2014,2,7,2,110,103,42,54,1800,13,-1.7,1019.9,-6.3,0,E,3.1,Changping
8236,2014,2,7,3,103,81,37,51,1500,12,-2.1,1019.5,-6.3,0,E,2.3,Changping
8237,2014,2,7,4,99,88,35,49,1600,12,-2.5,1019.2,-7.2,0,E,4.4,Changping
8238,2014,2,7,5,95,79,33,41,1400,19,-2.6,1019,-8.7,0,ESE,3.2,Changping
8239,2014,2,7,6,98,82,39,40,1400,23,-3.9,1019.6,-6.4,0,ESE,1.9,Changping
8240,2014,2,7,7,100,110,39,44,1700,22,-4.4,1019.5,-6.5,0.3,E,2.1,Changping
8241,2014,2,7,8,97,95,26,45,2000,21,-4.2,1019.6,-6.5,0.2,E,1.9,Changping
8242,2014,2,7,9,99,89,31,49,2100,15,-4.2,1019.4,-6.3,0.4,E,1.9,Changping
8243,2014,2,7,10,101,90,35,45,2000,18,-3.7,1019.1,-6.2,0.3,E,1.7,Changping
8244,2014,2,7,11,104,90,39,42,1900,24,-3.5,1017.8,-6.1,0,ESE,2.1,Changping
8245,2014,2,7,12,103,79,42,36,1800,32,-3.5,1016.7,-6.3,0,ESE,2.7,Changping
8246,2014,2,7,13,109,75,37,36,2000,34,-3.4,1015.8,-6.9,0.3,E,2.5,Changping
8247,2014,2,7,14,105,70,31,39,1800,36,-3.2,1015.2,-6.7,0,E,2.7,Changping
8248,2014,2,7,15,93,61,29,37,1400,42,-3.2,1015,-6.5,0,E,1.4,Changping
8249,2014,2,7,16,88,61,31,38,1300,42,-3.5,1015.1,-6.5,0,ESE,1.2,Changping
8250,2014,2,7,17,90,68,28,41,1300,37,-3.7,1015.3,-6.3,0.1,SE,0.7,Changping
8251,2014,2,7,18,97,75,26,42,1400,35,-3.6,1015.4,-6.6,0,ESE,1.3,Changping
8252,2014,2,7,19,103,86,25,45,1700,29,-3.5,1015.3,-6.5,0.1,ENE,0.6,Changping
8253,2014,2,7,20,117,94,34,47,1800,26,-3.7,1015.4,-6,0.1,E,1.4,Changping
8254,2014,2,7,21,111,92,29,42,1700,28,-3.7,1015.3,-5.7,0,ENE,1,Changping
8255,2014,2,7,22,110,83,22,38,1500,29,-3.7,1015.2,-5.7,0.1,NNW,1.1,Changping
8256,2014,2,7,23,112,85,29,43,1600,26,-3.7,1015.4,-5.7,0.1,NW,1,Changping
8257,2014,2,8,0,120,92,38,47,1700,21,-3.9,1015.6,-5.6,0.3,WNW,1.1,Changping
8258,2014,2,8,1,123,95,44,51,1800,15,-3.9,1015.8,-5.6,0,W,1,Changping
8259,2014,2,8,2,133,107,38,64,2100,6,-4.1,1015.7,-5.6,0.1,W,0.7,Changping
8260,2014,2,8,3,136,108,37,63,2000,6,-5.2,1015.2,-6.6,0,NNW,0.7,Changping
8261,2014,2,8,4,136,103,30,NA,2100,6,-5.2,1015.1,-6.4,0,N,0.6,Changping
8262,2014,2,8,5,143,116,30,63,2300,5,-6.4,1015.3,-8.1,0,N,0.9,Changping
8263,2014,2,8,6,146,122,29,66,2500,4,-7.6,1016.3,-8.8,0,NW,1.4,Changping
8264,2014,2,8,7,139,115,30,66,2400,4,-7.8,1017,-9.4,0,NW,1.6,Changping
8265,2014,2,8,8,117,82,31,61,2100,8,-3.2,1017.7,-12.2,0,NNE,1.4,Changping
8266,2014,2,8,9,61,22,46,39,1400,28,-1.3,1018.3,-13.8,0,WNW,3.7,Changping
8267,2014,2,8,10,25,6,34,21,700,48,0,1018.4,-14.4,0,NNW,2.9,Changping
8268,2014,2,8,11,20,6,28,17,500,56,0.2,1017.7,-14.2,0,NW,5,Changping
8269,2014,2,8,12,19,6,15,12,400,68,1,1017.7,-16.4,0,NW,4.2,Changping
8270,2014,2,8,13,6,6,15,12,300,69,1,1017.7,-16.9,0,N,3,Changping
8271,2014,2,8,14,6,6,15,12,300,NA,0.9,1018.2,-18,0,NNW,5,Changping
8272,2014,2,8,15,NA,NA,NA,NA,NA,NA,0.5,1018.9,-18.3,0,N,3.7,Changping
8273,2014,2,8,16,6,6,16,10,200,NA,-0.9,1019.9,-19.5,0,NNW,5.2,Changping
8274,2014,2,8,17,NA,NA,NA,NA,NA,NA,-2.6,1021.1,-20,0,NNW,3.5,Changping
8275,2014,2,8,18,8,6,22,17,200,67,-4,1022.5,-19.9,0,NNE,2,Changping
8276,2014,2,8,19,8,8,45,27,300,58,-5.2,1024.4,-21.3,0,NNW,3.9,Changping
8277,2014,2,8,20,9,10,38,22,300,61,-6.2,1025.6,-22.2,0,NNW,3.2,Changping
8278,2014,2,8,21,8,9,11,14,300,67,-6.7,1026.4,-22.6,0,NNW,4.6,Changping
8279,2014,2,8,22,10,7,15,14,400,65,-7.2,1027.1,-22.7,0,NW,4.9,Changping
8280,2014,2,8,23,4,6,4,4,400,72,-7.7,1027.7,-22.3,0,NW,2.9,Changping
8281,2014,2,9,0,10,6,4,5,400,70,-8.4,1028.3,-21.5,0,NW,3,Changping
8282,2014,2,9,1,7,6,6,8,500,66,-9,1028.6,-21.7,0,WNW,2.6,Changping
8283,2014,2,9,2,9,9,12,13,600,56,-9.2,1028.3,-21.6,0,N,1.2,Changping
8284,2014,2,9,3,13,8,15,13,700,56,-10,1028.2,-21.4,0,N,1.7,Changping
8285,2014,2,9,4,9,7,15,11,700,58,-10,1028.4,-21.4,0,NNW,1.3,Changping
8286,2014,2,9,5,10,7,12,9,700,58,-10.1,1028.6,-21.8,0,NNW,1.8,Changping
8287,2014,2,9,6,9,6,14,12,700,55,-10.1,1029,-21.8,0,NNE,1.4,Changping
8288,2014,2,9,7,8,9,24,19,800,51,-10,1029.4,-21.7,0,WNW,1.4,Changping
8289,2014,2,9,8,11,13,27,22,800,48,-7.6,1029.3,-21.8,0,WNW,3.3,Changping
8290,2014,2,9,9,14,13,31,19,900,54,-6.4,1029,-22,0,WNW,3.9,Changping
8291,2014,2,9,10,12,6,30,13,700,60,-4.8,1028.6,-21.4,0,WNW,3.9,Changping
8292,2014,2,9,11,11,6,21,14,600,61,-3.6,1027.8,-21.8,0,NW,2.8,Changping
8293,2014,2,9,12,9,6,21,13,500,65,-2.8,1026.4,-22.1,0,NNW,2.7,Changping
8294,2014,2,9,13,7,6,26,13,400,66,-1.5,1025.4,-20.5,0,NW,3.1,Changping
8295,2014,2,9,14,9,6,23,12,300,68,-1.5,1025,-21,0,W,3.9,Changping
8296,2014,2,9,15,14,11,25,14,300,66,-1.5,1024.8,-20.5,0,W,4.8,Changping
8297,2014,2,9,16,13,17,18,17,300,64,-2.3,1025,-20.2,0,W,4.4,Changping
8298,2014,2,9,17,12,22,20,24,400,57,-3.5,1025.5,-19.9,0,W,3.9,Changping
8299,2014,2,9,18,15,31,25,33,600,47,-4.1,1026.2,-20,0,WNW,2.7,Changping
8300,2014,2,9,19,15,31,25,33,600,35,-4.7,1026.8,-19.7,0,N,1.5,Changping
8301,2014,2,9,20,23,34,40,52,800,26,-5.7,1027.4,-19.8,0,NNW,1.4,Changping
8302,2014,2,9,21,21,28,39,32,700,44,-5.7,1027.7,-19.8,0,N,2.2,Changping
8303,2014,2,9,22,15,20,31,20,600,55,-5.8,1028.1,-20.6,0,N,1.7,Changping
8304,2014,2,9,23,16,17,26,17,600,56,-6.4,1028.4,-20.8,0,NNE,2.3,Changping
8305,2014,2,10,0,15,18,53,25,600,48,-7.4,1028.4,-20.6,0,NNW,1.6,Changping
8306,2014,2,10,1,14,17,74,31,700,41,-7.9,1028.6,-20.7,0,NNW,1.4,Changping
8307,2014,2,10,2,14,14,52,28,700,44,-7.8,1028.1,-21,0,N,1.9,Changping
8308,2014,2,10,3,14,14,73,28,800,42,-8.1,1027.7,-20.9,0,NNE,1.6,Changping
8309,2014,2,10,4,17,17,104,32,800,37,-8.3,1027.4,-21.4,0,NNE,2.1,Changping
8310,2014,2,10,5,15,15,101,32,800,39,-8.9,1027.7,-21.3,0,NW,1.4,Changping
8311,2014,2,10,6,11,16,88,32,700,37,-9.5,1028,-21.2,0,WNW,1,Changping
8312,2014,2,10,7,16,15,65,29,800,40,-9.1,1028.6,-21.5,0,N,1.9,Changping
8313,2014,2,10,8,16,23,55,35,1000,35,-6.8,1028.8,-21.1,0,NE,0.8,Changping
8314,2014,2,10,9,19,21,46,25,1000,46,-4.8,1028.3,-21.4,0,N,1.1,Changping
8315,2014,2,10,10,9,10,54,20,800,52,-4,1027.4,-20.7,0,SW,1.1,Changping
8316,2014,2,10,11,12,6,36,16,900,59,-2.5,1025.6,-20.4,0,SSW,1.5,Changping
8317,2014,2,10,12,21,9,31,19,900,60,-2,1024.5,-19.9,0,S,2.6,Changping
8318,2014,2,10,13,24,15,32,23,900,60,-1.7,1023.6,-19.7,0,S,2.5,Changping
8319,2014,2,10,14,20,17,25,20,800,65,-1.3,1022.6,-19.3,0,S,1.3,Changping
8320,2014,2,10,15,19,20,25,23,800,63,-1.3,1022.2,-18.9,0,SSW,3.1,Changping
8321,2014,2,10,16,23,25,34,37,900,52,-2.5,1022.1,-17.7,0,S,2.7,Changping
8322,2014,2,10,17,27,26,57,47,800,46,-3.4,1022.4,-17.4,0,S,1.7,Changping
8323,2014,2,10,18,33,38,81,55,900,41,-3.9,1022.4,-16.8,0,SE,2.2,Changping
8324,2014,2,10,19,44,51,98,67,1200,32,-5.2,1022.5,-16.4,0,NNW,1.9,Changping
8325,2014,2,10,20,56,63,131,78,1500,18,-6.2,1022.5,-16.2,0,NE,0.7,Changping
8326,2014,2,10,21,59,64,65,69,1800,18,-6.8,1022.6,-16.8,0,NNE,0.9,Changping
8327,2014,2,10,22,51,48,32,46,1600,31,-8,1022.3,-16.6,0,NNW,1.6,Changping
8328,2014,2,10,23,52,47,30,42,1700,32,-8.7,1022,-16.8,0,NW,1.5,Changping
8089,2014,2,1,0,114,124,39,27,1200,25,1.2,1009.4,-6.2,0,NW,0.6,Dingling
8090,2014,2,1,1,111,119,34,24,1200,26,1.1,1009.4,-6.3,0,NW,0.3,Dingling
8091,2014,2,1,2,123,131,34,26,1500,22,1.3,1009.1,-6.1,0,NNW,0.8,Dingling
8092,2014,2,1,3,126,132,34,27,1600,19,1.2,1008.7,-5.5,0,NW,1.1,Dingling
8093,2014,2,1,4,123,130,37,27,1700,18,1,1008.5,-4.6,0,N,0.6,Dingling
8094,2014,2,1,5,141,147,40,31,2400,13,1.1,1008.1,-4.6,0,SE,0.4,Dingling
8095,2014,2,1,6,147,138,35,30,2100,12,1.3,1008,-4.8,0,NW,0.5,Dingling
8096,2014,2,1,7,149,141,37,30,1900,12,1.5,1008.3,-4.4,0,NW,0.5,Dingling
8097,2014,2,1,8,152,144,40,29,1900,15,2.1,1008.8,-3.6,0,SSW,0.5,Dingling
8098,2014,2,1,9,163,159,35,34,2000,10,2.7,1008.9,-3,0,WSW,0.3,Dingling
8099,2014,2,1,10,211,208,38,41,2600,9,3.9,1008.6,-3.4,0,SW,1.2,Dingling
8100,2014,2,1,11,210,210,49,42,2300,16,4.8,1007.6,-2.8,0,SSE,1.1,Dingling
8101,2014,2,1,12,206,197,57,31,1800,35,5.8,1006.4,-1.8,0,SE,2,Dingling
8102,2014,2,1,13,205,196,62,34,1800,40,6,1005.4,-1.4,0,S,2.2,Dingling
8103,2014,2,1,14,195,185,58,34,1700,40,5.6,1005,-0.1,0,ESE,1.6,Dingling
8104,2014,2,1,15,177,158,50,31,1700,41,5,1004.7,0,0,SE,1.4,Dingling
8105,2014,2,1,16,147,122,45,41,1800,22,4.6,1004.5,0.2,0,ESE,1.5,Dingling
8106,2014,2,1,17,146,130,43,54,1800,8,4.2,1004.2,0.2,0,E,2.4,Dingling
8107,2014,2,1,18,145,133,38,58,1900,2,4,1004.2,0,0,ESE,1.9,Dingling
8108,2014,2,1,19,140,141,38,51,1900,4,3.8,1003.8,0.1,0,SSE,1.4,Dingling
8109,2014,2,1,20,142,131,40,60,2000,1,3.6,1004,0.3,0,S,1.5,Dingling
8110,2014,2,1,21,145,137,41,63,2300,1,3.3,1003.2,0.2,0,SE,1.4,Dingling
8111,2014,2,1,22,142,125,38,61,2400,1,3.1,1003.2,0.3,0,ESE,1.4,Dingling
8112,2014,2,1,23,140,130,33,59,2400,1,2.8,1003,0.2,0,ESE,1.8,Dingling
8113,2014,2,2,0,151,144,31,57,2500,1,2.6,1002.5,0.2,0,ESE,1,Dingling
8114,2014,2,2,1,157,150,29,55,2400,1,2.6,1002.6,0.2,0,E,1.5,Dingling
8115,2014,2,2,2,162,161,28,55,2600,1,2.1,1002.4,0,0,SW,0.9,Dingling
8116,2014,2,2,3,155,148,27,55,2700,1,2.1,1002,0,0,N,1.5,Dingling
8117,2014,2,2,4,153,147,26,55,2500,1,1.5,1002.3,-0.6,0,N,0.7,Dingling
8118,2014,2,2,5,157,157,23,54,2500,1,0,1003.1,-1.8,0,NW,0.3,Dingling
8119,2014,2,2,6,174,179,21,56,2500,1,-0.6,1003.6,-2.5,0,NW,2,Dingling
8120,2014,2,2,7,174,170,41,44,2100,15,5.5,1004.4,-9.9,0,NNE,3.4,Dingling
8121,2014,2,2,8,99,178,50,20,1000,48,6.3,1005.6,-13.9,0,NNE,3.2,Dingling
8122,2014,2,2,9,33,132,14,7,400,70,7.4,1006.7,-14.8,0,NNW,2.9,Dingling
